tool,specie,mrd,depth,batch,precision,recall,f1score
NanoMGT,ecoli,0.03,220,5,0.5681284880771181,0.6422764227642276,0.582455516125307
NanoMGT,ecoli,0.03,220,6,0.6312353882121323,0.7479674796747968,0.6714636714636715
NanoMGT,ecoli,0.03,220,7,0.640176248871901,0.7642276422764227,0.6856608251186564
NanoMGT,ecoli,0.03,220,8,0.6551495345612992,0.8211382113821138,0.7217058447018663
NanoMGT,ecoli,0.03,220,9,0.6840060176230388,0.8943089430894308,0.771032705612145
NanoMGT,ecoli,0.03,220,10,0.6972096530920061,0.9430894308943089,0.7994139976065933
NanoMGT,klebsiella,0.03,220,1,0.05,0.03333333333333333,0.04
NanoMGT,klebsiella,0.03,220,2,0.48717948717948717,0.2,0.25396825396825395
NanoMGT,klebsiella,0.03,220,3,0.6538461538461539,0.26666666666666666,0.3533834586466166
NanoMGT,klebsiella,0.03,220,4,0.6666666666666666,0.43333333333333335,0.5144927536231885
NanoMGT,klebsiella,0.03,220,5,0.75,0.7,0.7087912087912087
NanoMGT,klebsiella,0.03,220,6,0.6865384615384615,0.7,0.6857142857142857
NanoMGT,klebsiella,0.03,220,7,0.7261904761904763,0.8,0.7538314176245211
NanoMGT,klebsiella,0.03,220,8,0.7727272727272727,0.8333333333333334,0.7886100386100385
NanoMGT,klebsiella,0.03,220,9,0.7597402597402598,0.8666666666666667,0.799627213420317
NanoMGT,klebsiella,0.03,220,10,0.7710144927536232,0.9333333333333333,0.8350877192982455
NanoMGT,salmonella,0.03,220,1,0.1658669014601218,0.1851851851851852,0.17483360611020185
NanoMGT,salmonella,0.03,220,2,0.2800583835066594,0.39999999999999997,0.32919552449593253
NanoMGT,salmonella,0.03,220,3,0.35234281700035125,0.562962962962963,0.4331535695942476
NanoMGT,salmonella,0.03,220,4,0.40140614491522425,0.6814814814814816,0.5045289524523578
NanoMGT,salmonella,0.03,220,5,0.4329768119266338,0.7703703703703703,0.5525970028574841
NanoMGT,salmonella,0.03,220,6,0.4562388237087032,0.8518518518518517,0.5921695066915654
NanoMGT,salmonella,0.03,220,7,0.48504747626186906,0.9037037037037038,0.6301371378013713
NanoMGT,salmonella,0.03,220,8,0.4939032359245125,0.9259259259259259,0.6426200923383364
NanoMGT,salmonella,0.03,220,9,0.5024541481063219,0.9555555555555556,0.6576165172391889
NanoMGT,salmonella,0.03,220,10,0.5143376836740682,0.9777777777777779,0.672865900899782
NanoMGT,campylobacter,0.03,220,1,0.2628053585500394,0.0546875,0.08977665692287118
NanoMGT,campylobacter,0.03,220,2,0.5695115405260333,0.19270833333333334,0.2839905192846369
NanoMGT,campylobacter,0.03,220,3,0.6598602484472049,0.3046875,0.40668015130818536
NanoMGT,campylobacter,0.03,220,4,0.7777777777777777,0.5,0.5926615757124232
NanoMGT,campylobacter,0.03,220,5,0.8265950580859303,0.6536458333333334,0.7200510571222973
NanoMGT,campylobacter,0.03,220,6,0.8494604316546763,0.75,0.7901689376657006
NanoMGT,campylobacter,0.03,220,7,0.8678522571819425,0.8697916666666667,0.8658422360079818
NanoMGT,campylobacter,0.03,220,8,0.8801867461463233,0.9505208333333333,0.913417769139131
NanoMGT,campylobacter,0.03,220,9,0.8784288414549813,0.953125,0.9137795521177718
NanoMGT,campylobacter,0.03,220,10,0.8835830075121909,0.9817708333333333,0.9298064170732598
NanoMGT,ecoli,0.03,120,1,0.04053156146179402,0.06504065040650406,0.04820450075319532
NanoMGT,ecoli,0.03,120,2,0.13926645091693635,0.23577235772357727,0.1673082258288251
NanoMGT,ecoli,0.03,120,3,0.22672827566444587,0.39024390243902435,0.27426505934129525
NanoMGT,ecoli,0.03,120,4,0.3371725383920506,0.6504065040650406,0.431534206301619
NanoMGT,ecoli,0.03,120,5,0.35797727272727276,0.6829268292682927,0.45603126792885823
NanoMGT,ecoli,0.03,120,6,0.41400133266699984,0.7967479674796749,0.5359493144293095
NanoMGT,ecoli,0.03,120,7,0.43900880858611674,0.8536585365853658,0.5711770668373067
NanoMGT,ecoli,0.03,120,8,0.45891414521551505,0.8943089430894308,0.5995374426941691
NanoMGT,ecoli,0.03,120,9,0.44917116777342264,0.9105691056910569,0.5961793730773702
NanoMGT,ecoli,0.03,120,10,0.45922475270301355,0.9105691056910569,0.6045413356188994
NanoMGT,salmonella,0.03,120,1,0.099276278229118,0.11851851851851852,0.10612127193077792
NanoMGT,salmonella,0.03,120,2,0.2463316628290216,0.45925925925925926,0.31725146198830406
NanoMGT,salmonella,0.03,120,3,0.3101155974719193,0.6518518518518519,0.41711511987851585
NanoMGT,salmonella,0.03,120,4,0.3471277121224408,0.7555555555555555,0.47054903180129126
NanoMGT,salmonella,0.03,120,5,0.37418063930778067,0.8814814814814814,0.5202499084431106
NanoMGT,salmonella,0.03,120,6,0.38290324162065953,0.9333333333333332,0.5390658840047199
NanoMGT,salmonella,0.03,120,7,0.3870738636363636,0.9629629629629629,0.5480390503052969
NanoMGT,salmonella,0.03,120,8,0.3853395708234418,0.9777777777777779,0.5499575517028877
NanoMGT,salmonella,0.03,120,9,0.3795960988166292,0.9851851851851853,0.5457266993966571
NanoMGT,salmonella,0.03,120,10,0.3781401804302567,1.0,0.5468426226024121
NanoMGT,staph,0.03,220,1,0.3166666666666667,0.1625,0.21458333333333335
NanoMGT,staph,0.03,220,2,0.39583333333333337,0.2375,0.296875
NanoMGT,staph,0.03,220,3,0.47494172494172493,0.375,0.4182233291822333
NanoMGT,staph,0.03,220,4,0.5964523281596452,0.575,0.5841366480635887
NanoMGT,staph,0.03,220,5,0.633881230116649,0.7,0.6648004593741028
NanoMGT,staph,0.03,220,6,0.648936170212766,0.7625,0.7011494252873562
NanoMGT,staph,0.03,220,7,0.6877346683354193,0.8375,0.7549576859921687
NanoMGT,staph,0.03,220,8,0.6836170212765957,0.825,0.7475095785440613
NanoMGT,staph,0.03,220,9,0.6975385899040467,0.8500000000000001,0.7659466969811797
NanoMGT,staph,0.03,220,10,0.6955038137294259,0.8625,0.7693733778272154
NanoMGT,campylobacter,0.03,170,1,0.2469758064516129,0.07291666666666666,0.11230314960629922
NanoMGT,campylobacter,0.03,170,2,0.5414985943038748,0.2604166666666667,0.35079823475727917
NanoMGT,campylobacter,0.03,170,3,0.6404041125232043,0.4192708333333333,0.5009023234829687
NanoMGT,campylobacter,0.03,170,4,0.7234649122807018,0.5546875,0.6232517482517483
NanoMGT,campylobacter,0.03,170,5,0.779969286879739,0.7317708333333333,0.750498695718889
NanoMGT,campylobacter,0.03,170,6,0.8010855683269476,0.8151041666666666,0.8056894889103181
NanoMGT,campylobacter,0.03,170,7,0.8128520639024841,0.8828125,0.845629165522578
NanoMGT,campylobacter,0.03,170,8,0.815073815073815,0.9401041666666667,0.8724433048833315
NanoMGT,campylobacter,0.03,170,9,0.8268709852178624,0.9791666666666667,0.8962866953180071
NanoMGT,campylobacter,0.03,170,10,0.8219582324455206,0.984375,0.8957135154565061
NanoMGT,klebsiella,0.03,120,1,0.043478260869565216,0.06666666666666667,0.052631578947368425
NanoMGT,klebsiella,0.03,120,2,0.13392857142857142,0.13333333333333333,0.12237762237762238
NanoMGT,klebsiella,0.03,120,3,0.4536637931034483,0.6333333333333333,0.5175953079178885
NanoMGT,klebsiella,0.03,120,4,0.4882032667876588,0.7333333333333334,0.5802139037433155
NanoMGT,klebsiella,0.03,120,5,0.5083333333333333,0.8,0.6158730158730159
NanoMGT,klebsiella,0.03,120,6,0.5074728260869565,0.9,0.64501679731243
NanoMGT,klebsiella,0.03,120,7,0.553125,0.9,0.676595744680851
NanoMGT,klebsiella,0.03,120,8,0.5780984719864176,0.9,0.6943734015345269
NanoMGT,klebsiella,0.03,120,9,0.6008064516129032,0.9666666666666667,0.732919254658385
NanoMGT,klebsiella,0.03,120,10,0.6083333333333334,0.9666666666666667,0.7396825396825397
NanoMGT,campylobacter,0.03,120,1,0.14457831325301204,0.0625,0.08727272727272725
NanoMGT,campylobacter,0.03,120,2,0.4330669660546823,0.2838541666666667,0.34238157497737104
NanoMGT,campylobacter,0.03,120,3,0.563095825115056,0.46354166666666663,0.5077084157762828
NanoMGT,campylobacter,0.03,120,4,0.6183094859565448,0.6197916666666667,0.6140096618357488
NanoMGT,campylobacter,0.03,120,5,0.6552058289583436,0.703125,0.6757077742825961
NanoMGT,campylobacter,0.03,120,6,0.687058555479608,0.7890625,0.7340808734664521
NanoMGT,campylobacter,0.03,120,7,0.713991341991342,0.8958333333333333,0.7943369382668506
NanoMGT,campylobacter,0.03,120,8,0.7243149072417365,0.953125,0.8229808948151748
NanoMGT,campylobacter,0.03,120,9,0.7215929739551787,0.9661458333333333,0.8261240525417675
NanoMGT,campylobacter,0.03,120,10,0.724323386537127,0.9921875,0.837352191050313
NanoMGT,ecoli,0.03,170,1,0.04969696969696969,0.056910569105691054,0.05176767676767677
NanoMGT,ecoli,0.03,170,2,0.12527233115468409,0.17073170731707318,0.13950350782514842
NanoMGT,ecoli,0.03,170,3,0.296420792889426,0.3983739837398374,0.3210196371486694
NanoMGT,ecoli,0.03,170,4,0.4484914782702644,0.6178861788617885,0.503774267417278
NanoMGT,ecoli,0.03,170,5,0.49941077441077436,0.6991869918699187,0.5678066575467396
NanoMGT,ecoli,0.03,170,6,0.5018832516741244,0.7560975609756099,0.5939839440504334
NanoMGT,ecoli,0.03,170,7,0.5450744778054015,0.8373983739837398,0.6544594775932181
NanoMGT,ecoli,0.03,170,8,0.5739956108082275,0.8943089430894308,0.6954248366013073
NanoMGT,ecoli,0.03,170,9,0.5749490275806065,0.9186991869918698,0.7047440658386795
NanoMGT,ecoli,0.03,170,10,0.5725956024680979,0.9512195121951219,0.7124749064488153
NanoMGT,salmonella,0.03,170,1,0.14579502363513583,0.15555555555555556,0.1497003151700643
NanoMGT,salmonella,0.03,170,2,0.2748437300676107,0.39999999999999997,0.3248161053039102
NanoMGT,salmonella,0.03,170,3,0.39204962392221604,0.6592592592592593,0.48880447360216134
NanoMGT,salmonella,0.03,170,4,0.4150854544716438,0.7703703703703703,0.5354565901934323
NanoMGT,salmonella,0.03,170,5,0.4365079365079365,0.8296296296296296,0.5680515297906602
NanoMGT,salmonella,0.03,170,6,0.4531465912831701,0.8814814814814814,0.595488245226082
NanoMGT,salmonella,0.03,170,7,0.45017673752089804,0.9333333333333335,0.6051190064015205
NanoMGT,salmonella,0.03,170,8,0.4421281819655804,0.9481481481481482,0.6010050822868092
NanoMGT,salmonella,0.03,170,9,0.45922806229410007,0.9703703703703704,0.6209565857247977
NanoMGT,salmonella,0.03,170,10,0.4564444988973291,1.0,0.6247820233203997
NanoMGT,klebsiella,0.03,170,1,0.058823529411764705,0.06666666666666667,0.0625
NanoMGT,klebsiella,0.03,170,2,0.325,0.23333333333333334,0.24285714285714288
NanoMGT,klebsiella,0.03,170,3,0.375,0.3,0.31677018633540377
NanoMGT,klebsiella,0.03,170,4,0.4818181818181818,0.4666666666666667,0.4562162162162162
NanoMGT,klebsiella,0.03,170,5,0.578005115089514,0.7333333333333334,0.6430921052631579
NanoMGT,klebsiella,0.03,170,6,0.6533333333333333,0.8,0.7083333333333333
NanoMGT,klebsiella,0.03,170,7,0.6469907407407407,0.8666666666666667,0.728878648233487
NanoMGT,klebsiella,0.03,170,8,0.6383928571428572,0.8666666666666667,0.7216804201050262
NanoMGT,klebsiella,0.03,170,9,0.6617647058823529,0.9333333333333333,0.7630813953488371
NanoMGT,klebsiella,0.03,170,10,0.6875,0.9333333333333333,0.7771942985746436
NanoMGT,staph,0.03,120,1,0.17543436293436293,0.17500000000000002,0.17410714285714288
NanoMGT,staph,0.03,120,2,0.27603110209601084,0.36250000000000004,0.3131868131868132
NanoMGT,staph,0.03,120,3,0.3141998734977862,0.425,0.3605903900021547
NanoMGT,staph,0.03,120,4,0.3561079545454545,0.5125,0.4197368421052632
NanoMGT,staph,0.03,120,5,0.44784836065573774,0.775,0.5652640264026403
NanoMGT,staph,0.03,120,6,0.43817878028404345,0.75,0.5520589219953129
NanoMGT,staph,0.03,120,7,0.4725490196078431,0.8375,0.6000000000000001
NanoMGT,staph,0.03,120,8,0.48264114211550946,0.9375,0.6336731804021524
NanoMGT,staph,0.03,120,9,0.4741864831038798,0.9375,0.6261746821448313
NanoMGT,staph,0.03,120,10,0.4724170172978027,0.9375,0.6251638269986894
NanoMGT,staph,0.03,170,1,0.3263157894736842,0.25,0.28278388278388283
NanoMGT,staph,0.03,170,2,0.3705541770057899,0.3,0.33089677304332327
NanoMGT,staph,0.03,170,3,0.4983850129198966,0.475,0.485573874445149
NanoMGT,staph,0.03,170,4,0.5176282051282052,0.5375,0.5261795166858458
NanoMGT,staph,0.03,170,5,0.5976190476190476,0.7250000000000001,0.6502439024390243
NanoMGT,staph,0.03,170,6,0.5966160657811511,0.825,0.6909071320836027
NanoMGT,staph,0.03,170,7,0.6084615384615385,0.8500000000000001,0.7063492063492063
NanoMGT,staph,0.03,170,8,0.6351267779839208,0.8875,0.7364850540597838
NanoMGT,staph,0.03,170,9,0.654811051127342,0.9,0.7523901600601568
NanoMGT,staph,0.03,170,10,0.6540733830845771,0.9125000000000001,0.7569031435853866
NanoMGT,ecoli,0.04,220,1,0.05128205128205129,0.06504065040650407,0.057347670250896064
NanoMGT,ecoli,0.04,220,2,0.151268115942029,0.22764227642276424,0.1753322700691122
NanoMGT,ecoli,0.04,220,3,0.33845029239766083,0.39024390243902446,0.33156788566624634
NanoMGT,ecoli,0.04,220,4,0.4877892852576397,0.5772357723577236,0.5049549549549549
NanoMGT,ecoli,0.04,220,5,0.5661745827984596,0.7317073170731708,0.6266464990231297
NanoMGT,ecoli,0.04,220,6,0.5925038410503526,0.7804878048780487,0.6646459006986608
NanoMGT,ecoli,0.04,220,7,0.5973423423423424,0.8211382113821138,0.6852382920775691
NanoMGT,ecoli,0.04,220,8,0.600492318139377,0.8780487804878049,0.7078727585359862
NanoMGT,ecoli,0.04,220,9,0.6219032429558745,0.9186991869918698,0.7374962513120407
NanoMGT,ecoli,0.04,220,10,0.6457800435527906,0.9512195121951219,0.7660479373805242
NanoMGT,klebsiella,0.04,220,1,0.06666666666666667,0.06666666666666667,0.06666666666666667
NanoMGT,klebsiella,0.04,220,2,0.6176470588235294,0.2,0.2426470588235294
NanoMGT,klebsiella,0.04,220,3,0.6388888888888888,0.3,0.36204146730462516
NanoMGT,klebsiella,0.04,220,4,0.7045454545454546,0.6333333333333333,0.6432432432432433
NanoMGT,klebsiella,0.04,220,5,0.717391304347826,0.7666666666666666,0.7274436090225563
NanoMGT,klebsiella,0.04,220,6,0.7045454545454546,0.7333333333333334,0.7075289575289576
NanoMGT,klebsiella,0.04,220,7,0.7692307692307692,0.9333333333333333,0.8242220353238014
NanoMGT,klebsiella,0.04,220,8,0.7572115384615384,1.0,0.8497246262785209
NanoMGT,klebsiella,0.04,220,9,0.7604166666666667,0.9666666666666667,0.8428453267162945
NanoMGT,klebsiella,0.04,220,10,0.7604166666666667,0.9666666666666667,0.8428453267162945
NanoMGT,salmonella,0.04,220,1,0.1908543866264454,0.17777777777777778,0.18254548172547683
NanoMGT,salmonella,0.04,220,2,0.3101628198246556,0.4222222222222222,0.35487709171919696
NanoMGT,salmonella,0.04,220,3,0.4016078184110971,0.6444444444444444,0.4911165371809101
NanoMGT,salmonella,0.04,220,4,0.4355558299378524,0.7703703703703705,0.5520439759245729
NanoMGT,salmonella,0.04,220,5,0.4636713020950423,0.8592592592592592,0.5943222688960271
NanoMGT,salmonella,0.04,220,6,0.46526653728354495,0.9185185185185185,0.6131124559133236
NanoMGT,salmonella,0.04,220,7,0.4707605564748422,0.9407407407407407,0.6240898970310735
NanoMGT,salmonella,0.04,220,8,0.47853801169590643,0.9851851851851853,0.6408015243715041
NanoMGT,salmonella,0.04,220,9,0.4818722943722944,1.0,0.6483333333333333
NanoMGT,salmonella,0.04,220,10,0.4818722943722944,1.0,0.6483333333333333
NanoMGT,campylobacter,0.04,220,1,0.2157157157157157,0.0546875,0.08687471154187526
NanoMGT,campylobacter,0.04,220,2,0.5610230099502488,0.2421875,0.3361352423852424
NanoMGT,campylobacter,0.04,220,3,0.6541331802525832,0.3723958333333333,0.467280163599182
NanoMGT,campylobacter,0.04,220,4,0.7535359088410215,0.5859375,0.6473204436953433
NanoMGT,campylobacter,0.04,220,5,0.812789823286126,0.7630208333333334,0.7841769398114575
NanoMGT,campylobacter,0.04,220,6,0.8185215313437388,0.8515625,0.8322884627969374
NanoMGT,campylobacter,0.04,220,7,0.8391752795662487,0.9505208333333334,0.8909606205250596
NanoMGT,campylobacter,0.04,220,8,0.8468157837538777,0.9921875,0.9136841257699584
NanoMGT,campylobacter,0.04,220,9,0.8501802162595113,0.9895833333333333,0.9145445698264476
NanoMGT,campylobacter,0.04,220,10,0.8466743051302819,0.9921875,0.9136555769617851
NanoMGT,ecoli,0.04,120,1,0.02314814814814815,0.04065040650406504,0.029498525073746316
NanoMGT,ecoli,0.04,120,2,0.11254508376310379,0.19512195121951223,0.1365694598252738
NanoMGT,ecoli,0.04,120,3,0.20545634920634923,0.30894308943089427,0.2272592499884529
NanoMGT,ecoli,0.04,120,4,0.37779481609268845,0.6097560975609756,0.44677497125477544
NanoMGT,ecoli,0.04,120,5,0.38273809523809527,0.6097560975609756,0.44900440796473634
NanoMGT,ecoli,0.04,120,6,0.45348075348075345,0.7804878048780489,0.5607832713095872
NanoMGT,ecoli,0.04,120,7,0.4548570452771272,0.8373983739837398,0.5798941798941799
NanoMGT,ecoli,0.04,120,8,0.4648303765950825,0.8780487804878049,0.5996036303645585
NanoMGT,ecoli,0.04,120,9,0.46554136554136555,0.894308943089431,0.605207988524771
NanoMGT,ecoli,0.04,120,10,0.47602788447858874,0.9186991869918698,0.6205813048744905
NanoMGT,salmonella,0.04,120,1,0.08682882158491916,0.07407407407407407,0.07501682497465696
NanoMGT,salmonella,0.04,120,2,0.2843369879452354,0.45925925925925926,0.3442040972945679
NanoMGT,salmonella,0.04,120,3,0.33026428400260177,0.6148148148148148,0.4232032019829539
NanoMGT,salmonella,0.04,120,4,0.3673669467787115,0.7407407407407408,0.4835530777022237
NanoMGT,salmonella,0.04,120,5,0.4015415804801745,0.8740740740740741,0.5427261988005531
NanoMGT,salmonella,0.04,120,6,0.42383838383838385,0.9629629629629629,0.5804143126177025
NanoMGT,salmonella,0.04,120,7,0.4225921733844767,0.9851851851851853,0.5829019982866137
NanoMGT,salmonella,0.04,120,8,0.40429238638890946,0.9925925925925926,0.5677000476807971
NanoMGT,salmonella,0.04,120,9,0.40948931811530587,0.9925925925925926,0.5750569728223359
NanoMGT,salmonella,0.04,120,10,0.39762719747824943,0.9925925925925926,0.564712248535778
NanoMGT,staph,0.04,220,1,0.3333333333333333,0.15,0.20689655172413793
NanoMGT,staph,0.04,220,2,0.3541666666666667,0.2125,0.265625
NanoMGT,staph,0.04,220,3,0.4704301075268817,0.375,0.41697553743513716
NanoMGT,staph,0.04,220,4,0.5911074740861975,0.6125,0.6004655899898153
NanoMGT,staph,0.04,220,5,0.621763931548925,0.725,0.6677030703458997
NanoMGT,staph,0.04,220,6,0.6368421052631579,0.7875000000000001,0.7018799272286234
NanoMGT,staph,0.04,220,7,0.6521739130434783,0.8375,0.7302325581395348
NanoMGT,staph,0.04,220,8,0.6599864130434783,0.875,0.7475402504472272
NanoMGT,staph,0.04,220,9,0.6756114130434783,0.9,0.7667710196779964
NanoMGT,staph,0.04,220,10,0.674901185770751,0.9125000000000001,0.7698551996489689
NanoMGT,campylobacter,0.04,170,1,0.25777649769585254,0.08072916666666666,0.12290449580899163
NanoMGT,campylobacter,0.04,170,2,0.5441635455680399,0.2838541666666667,0.37234875444839854
NanoMGT,campylobacter,0.04,170,3,0.6311262376237624,0.4453125,0.5161146447409246
NanoMGT,campylobacter,0.04,170,4,0.72600561963916,0.6302083333333334,0.6726448252055481
NanoMGT,campylobacter,0.04,170,5,0.768699565487275,0.7942708333333333,0.7795703186935151
NanoMGT,campylobacter,0.04,170,6,0.7827015365649628,0.8723958333333334,0.8244153061348722
NanoMGT,campylobacter,0.04,170,7,0.8065921257975939,0.9453125,0.8704431089513184
NanoMGT,campylobacter,0.04,170,8,0.8107523019039156,0.9713541666666666,0.8837793064719921
NanoMGT,campylobacter,0.04,170,9,0.8172062904717854,0.9895833333333333,0.8951463422755475
NanoMGT,campylobacter,0.04,170,10,0.8093545201544123,0.9947916666666667,0.8925391548342367
NanoMGT,klebsiella,0.04,120,1,0.10597826086956522,0.1,0.09610983981693365
NanoMGT,klebsiella,0.04,120,2,0.125,0.13333333333333333,0.12040133779264214
NanoMGT,klebsiella,0.04,120,3,0.4722222222222222,0.6666666666666666,0.5476190476190476
NanoMGT,klebsiella,0.04,120,4,0.5009746588693957,0.7333333333333334,0.5910364145658263
NanoMGT,klebsiella,0.04,120,5,0.5185185185185185,0.8,0.626984126984127
NanoMGT,klebsiella,0.04,120,6,0.56875,0.9333333333333333,0.6978723404255319
NanoMGT,klebsiella,0.04,120,7,0.6103565365025467,0.9666666666666667,0.7378516624040921
NanoMGT,klebsiella,0.04,120,8,0.618421052631579,0.9666666666666667,0.7450980392156863
NanoMGT,klebsiella,0.04,120,9,0.599078341013825,1.0,0.7427536231884058
NanoMGT,klebsiella,0.04,120,10,0.5915178571428572,1.0,0.7358156028368794
NanoMGT,campylobacter,0.04,120,1,0.12642235609103078,0.049479166666666664,0.07106060606060605
NanoMGT,campylobacter,0.04,120,2,0.45845410628019323,0.3046875,0.3655679407106356
NanoMGT,campylobacter,0.04,120,3,0.5662092423176167,0.47916666666666663,0.5181826974225059
NanoMGT,campylobacter,0.04,120,4,0.6188858695652174,0.6354166666666666,0.6230047395946829
NanoMGT,campylobacter,0.04,120,5,0.6582491582491583,0.7265625,0.6890229146888553
NanoMGT,campylobacter,0.04,120,6,0.6940680732971474,0.8020833333333333,0.7439652247171291
NanoMGT,campylobacter,0.04,120,7,0.7215219421101774,0.921875,0.8093232767651373
NanoMGT,campylobacter,0.04,120,8,0.7419433902593295,0.9713541666666666,0.8412497457799472
NanoMGT,campylobacter,0.04,120,9,0.7386446886446887,0.984375,0.8439368572111934
NanoMGT,campylobacter,0.04,120,10,0.7457424242424242,0.9973958333333333,0.8532487893943002
NanoMGT,ecoli,0.04,170,1,0.030886196246139225,0.032520325203252036,0.03002450980392157
NanoMGT,ecoli,0.04,170,2,0.10631644777986242,0.19512195121951223,0.13461149536868505
NanoMGT,ecoli,0.04,170,3,0.26290491118077325,0.39024390243902435,0.2944030180671402
NanoMGT,ecoli,0.04,170,4,0.40642303433001103,0.5934959349593496,0.46681096681096684
NanoMGT,ecoli,0.04,170,5,0.4969987995198079,0.7479674796747968,0.5856975552627727
NanoMGT,ecoli,0.04,170,6,0.4995151585957123,0.7804878048780489,0.6027886331837699
NanoMGT,ecoli,0.04,170,7,0.5154254469987228,0.8699186991869919,0.6420423794469596
NanoMGT,ecoli,0.04,170,8,0.5248494800218938,0.9024390243902438,0.6595117845117845
NanoMGT,ecoli,0.04,170,9,0.5487571129080563,0.9024390243902438,0.6766903073286051
NanoMGT,ecoli,0.04,170,10,0.5502645502645502,0.9268292682926829,0.685917951525104
NanoMGT,salmonella,0.04,170,1,0.15833664546899842,0.13333333333333333,0.14086278115429599
NanoMGT,salmonella,0.04,170,2,0.2931124106562703,0.4148148148148148,0.34001083091992185
NanoMGT,salmonella,0.04,170,3,0.41229408095769715,0.6962962962962962,0.5101716469092146
NanoMGT,salmonella,0.04,170,4,0.43595679012345673,0.8148148148148148,0.5607842286718405
NanoMGT,salmonella,0.04,170,5,0.4422986682014627,0.8740740740740741,0.5799655995766101
NanoMGT,salmonella,0.04,170,6,0.4549076940717807,0.9259259259259259,0.6022086243079633
NanoMGT,salmonella,0.04,170,7,0.4568188132685849,0.9555555555555556,0.6126698931278822
NanoMGT,salmonella,0.04,170,8,0.44873072833599154,0.9777777777777779,0.6105418533090176
NanoMGT,salmonella,0.04,170,9,0.45070555505338117,0.9851851851851853,0.614123410464874
NanoMGT,salmonella,0.04,170,10,0.43639373112066143,0.9925925925925926,0.6020384977440193
NanoMGT,klebsiella,0.04,170,1,0.05555555555555555,0.06666666666666667,0.0606060606060606
NanoMGT,klebsiella,0.04,170,2,0.31363636363636366,0.23333333333333334,0.23513513513513512
NanoMGT,klebsiella,0.04,170,3,0.36904761904761907,0.23333333333333334,0.24415204678362573
NanoMGT,klebsiella,0.04,170,4,0.6105769230769231,0.6666666666666666,0.6236263736263735
NanoMGT,klebsiella,0.04,170,5,0.6416666666666667,0.7666666666666666,0.6897435897435897
NanoMGT,klebsiella,0.04,170,6,0.6782407407407407,0.9,0.761136712749616
NanoMGT,klebsiella,0.04,170,7,0.6788793103448276,0.9333333333333333,0.7697947214076246
NanoMGT,klebsiella,0.04,170,8,0.6997971602434077,1.0,0.8096590909090909
NanoMGT,klebsiella,0.04,170,9,0.7090336134453781,1.0,0.8175872093023255
NanoMGT,klebsiella,0.04,170,10,0.7366071428571428,1.0,0.832708177044261
NanoMGT,staph,0.04,120,1,0.20562770562770563,0.125,0.15342250196695514
NanoMGT,staph,0.04,120,2,0.34562951082598237,0.275,0.3041732145975205
NanoMGT,staph,0.04,120,3,0.40433673469387754,0.3625,0.3789013732833958
NanoMGT,staph,0.04,120,4,0.425422138836773,0.4625,0.44202898550724645
NanoMGT,staph,0.04,120,5,0.5409090909090909,0.7,0.6047619047619048
NanoMGT,staph,0.04,120,6,0.5589945280437756,0.7250000000000001,0.6234939759036144
NanoMGT,staph,0.04,120,7,0.5708333333333333,0.7875000000000001,0.6532563025210084
NanoMGT,staph,0.04,120,8,0.6063152533740769,0.925,0.7252747252747253
NanoMGT,staph,0.04,120,9,0.5828754578754579,0.95,0.717867231638418
NanoMGT,staph,0.04,120,10,0.5753672316384181,0.95,0.7142731664470795
NanoMGT,staph,0.04,170,1,0.3428030303030303,0.2125,0.2617722602739726
NanoMGT,staph,0.04,170,2,0.41025641025641024,0.2875,0.3365231259968102
NanoMGT,staph,0.04,170,3,0.46405228758169936,0.4,0.4295874822190611
NanoMGT,staph,0.04,170,4,0.5555555555555556,0.55,0.5502392344497606
NanoMGT,staph,0.04,170,5,0.6057611438183348,0.7125,0.6501637692113883
NanoMGT,staph,0.04,170,6,0.6640786749482401,0.875,0.750620907654098
NanoMGT,staph,0.04,170,7,0.6688405797101449,0.8625,0.7502325581395348
NanoMGT,staph,0.04,170,8,0.6596102150537635,0.8875,0.7537878787878788
NanoMGT,staph,0.04,170,9,0.6587685364281108,0.9,0.7554760355671221
NanoMGT,staph,0.04,170,10,0.6713947990543736,0.9,0.7650931815645575
NanoMGT,ecoli,0.05,220,1,0.0462962962962963,0.04065040650406504,0.043290043290043295
NanoMGT,ecoli,0.05,220,2,0.15432098765432098,0.2032520325203252,0.1754385964912281
NanoMGT,ecoli,0.05,220,3,0.4285158460667799,0.3739837398373984,0.36213024470561517
NanoMGT,ecoli,0.05,220,4,0.5229254313761356,0.5203252032520326,0.48565102369450197
NanoMGT,ecoli,0.05,220,5,0.6281069298537738,0.6504065040650406,0.6172486772486773
NanoMGT,ecoli,0.05,220,6,0.6447368421052632,0.7154471544715447,0.6623858372366095
NanoMGT,ecoli,0.05,220,7,0.6541394335511982,0.7723577235772358,0.6961984747348519
NanoMGT,ecoli,0.05,220,8,0.6684407096171802,0.8617886178861789,0.7448855350898306
NanoMGT,ecoli,0.05,220,9,0.6924620060790273,0.9186991869918698,0.784029784029784
NanoMGT,ecoli,0.05,220,10,0.7227920227920227,0.9349593495934959,0.8107954661621379
NanoMGT,klebsiella,0.05,220,1,0.1,0.06666666666666667,0.08
NanoMGT,klebsiella,0.05,220,2,0.16666666666666666,0.13333333333333333,0.14814814814814814
NanoMGT,klebsiella,0.05,220,3,0.6666666666666666,0.26666666666666666,0.3586744639376218
